time_s,input_V,output_V
2.922300000000e-07,-1.000000000000e+00,-4.145445333392e+295
2.922400000000e-07,-1.000000000000e+00,-4.587159755392e+295
2.922500000000e-07,-1.000000000000e+00,-4.992956598608e+295
2.922600000000e-07,-1.000000000000e+00,-5.356086922914e+295
2.922700000000e-07,-1.000000000000e+00,-5.670010118347e+295
2.922800000000e-07,-1.000000000000e+00,-5.928485034983e+295
2.922900000000e-07,-1.000000000000e+00,-6.125661734750e+295
2.923000000000e-07,1.000000000000e+00,-6.256172755632e+295
2.923100000000e-07,1.000000000000e+00,-6.315222731886e+295
2.923200000000e-07,1.000000000000e+00,-6.298675179269e+295
2.923300000000e-07,1.000000000000e+00,-6.203135232726e+295
2.923400000000e-07,1.000000000000e+00,-6.026027116501e+295
2.923500000000e-07,1.000000000000e+00,-5.765665133944e+295
2.923600000000e-07,1.000000000000e+00,-5.421316986981e+295
2.923700000000e-07,1.000000000000e+00,-4.993258273765e+295
2.923800000000e-07,1.000000000000e+00,-4.482817067736e+295
2.923900000000e-07,1.000000000000e+00,-3.892407552222e+295
2.924000000000e-07,1.000000000000e+00,-3.225551771753e+295
2.924100000000e-07,1.000000000000e+00,-2.486888664070e+295
2.924200000000e-07,1.000000000000e+00,-1.682169654946e+295
2.924300000000e-07,1.000000000000e+00,-8.182402305684e+294
2.924400000000e-07,1.000000000000e+00,9.699295154938e+293
2.924500000000e-07,1.000000000000e+00,1.054609693480e+295
2.924600000000e-07,1.000000000000e+00,2.044738740330e+295
2.924700000000e-07,1.000000000000e+00,3.056635047761e+295
2.924800000000e-07,1.000000000000e+00,4.078771578339e+295
2.924900000000e-07,1.000000000000e+00,5.098945178882e+295
2.925000000000e-07,-1.000000000000e+00,6.104395894855e+295
2.925100000000e-07,-1.000000000000e+00,7.081938880330e+295
2.925200000000e-07,-1.000000000000e+00,8.018107865589e+295
2.925300000000e-07,-1.000000000000e+00,8.899308951501e+295
2.925400000000e-07,-1.000000000000e+00,9.711983312978e+295
2.925500000000e-07,-1.000000000000e+00,1.044277721567e+296
2.925600000000e-07,-1.000000000000e+00,1.107871758329e+296
2.925700000000e-07,-1.000000000000e+00,1.160739120001e+296
2.925800000000e-07,-1.000000000000e+00,1.201712549617e+296
2.925900000000e-07,-1.000000000000e+00,1.229716874801e+296
2.926000000000e-07,-1.000000000000e+00,1.243786742608e+296
2.926100000000e-07,-1.000000000000e+00,1.243083835481e+296
2.926200000000e-07,-1.000000000000e+00,1.226913329830e+296
2.926300000000e-07,-1.000000000000e+00,1.194739356838e+296
2.926400000000e-07,-1.000000000000e+00,1.146199225997e+296
2.926500000000e-07,-1.000000000000e+00,1.081116175859e+296
2.926600000000e-07,-1.000000000000e+00,9.995104235466e+295
2.926700000000e-07,-1.000000000000e+00,9.016082948074e+295
2.926800000000e-07,-1.000000000000e+00,7.878492298412e+295
2.926900000000e-07,-1.000000000000e+00,6.588904767539e+295
2.927000000000e-07,1.000000000000e+00,5.156093042317e+295
2.927100000000e-07,1.000000000000e+00,3.591025878200e+295
2.927200000000e-07,1.000000000000e+00,1.906836498616e+295
2.927300000000e-07,1.000000000000e+00,1.187626153443e+294
2.927400000000e-07,1.000000000000e+00,-1.755942536939e+295
2.927500000000e-07,1.000000000000e+00,-3.698128427802e+295
2.927600000000e-07,1.000000000000e+00,-5.686894645563e+295
2.927700000000e-07,1.000000000000e+00,-7.699767058901e+295
2.927800000000e-07,1.000000000000e+00,-9.712901907430e+295
2.927900000000e-07,1.000000000000e+00,-1.170131661736e+296
2.928000000000e-07,1.000000000000e+00,-1.363914574920e+296
2.928100000000e-07,1.000000000000e+00,-1.549992009663e+296
2.928200000000e-07,1.000000000000e+00,-1.725686657372e+296
2.928300000000e-07,1.000000000000e+00,-1.888322615721e+296
2.928400000000e-07,1.000000000000e+00,-2.035258679614e+296
2.928500000000e-07,1.000000000000e+00,-2.163922786829e+296
2.928600000000e-07,1.000000000000e+00,-2.271847245639e+296
2.928700000000e-07,1.000000000000e+00,-2.356704344294e+296
2.928800000000e-07,1.000000000000e+00,-2.416341918397e+296
2.928900000000e-07,1.000000000000e+00,-2.448818432582e+296
2.929000000000e-07,-1.000000000000e+00,-2.452437117775e+296
2.929100000000e-07,-1.000000000000e+00,-2.425778695229e+296
2.929200000000e-07,-1.000000000000e+00,-2.367732213703e+296
2.929300000000e-07,-1.000000000000e+00,-2.277523527082e+296
2.929400000000e-07,-1.000000000000e+00,-2.154740946448e+296
2.929500000000e-07,-1.000000000000e+00,-1.999357613577e+296
2.929600000000e-07,-1.000000000000e+00,-1.811750161902e+296
2.929700000000e-07,-1.000000000000e+00,-1.592713256457e+296
2.929800000000e-07,-1.000000000000e+00,-1.343469636004e+296
2.929900000000e-07,-1.000000000000e+00,-1.065675318452e+296
2.930000000000e-07,-1.000000000000e+00,-7.614196745926e+295
2.930100000000e-07,-1.000000000000e+00,-4.332201248383e+295
2.930200000000e-07,-1.000000000000e+00,-8.401126873534e+294
2.930300000000e-07,-1.000000000000e+00,2.828716829261e+295
2.930400000000e-07,-1.000000000000e+00,6.637152390299e+295
2.930500000000e-07,-1.000000000000e+00,1.054455719286e+296
2.930600000000e-07,-1.000000000000e+00,1.450713031163e+296
2.930700000000e-07,-1.000000000000e+00,1.847829984019e+296
2.930800000000e-07,-1.000000000000e+00,2.240916916006e+296
2.930900000000e-07,-1.000000000000e+00,2.624901332686e+296
2.931000000000e-07,1.000000000000e+00,2.994582179722e+296
2.931100000000e-07,1.000000000000e+00,3.344688296508e+296
2.931200000000e-07,1.000000000000e+00,3.669940524064e+296
2.931300000000e-07,1.000000000000e+00,3.965116870131e+296
2.931400000000e-07,1.000000000000e+00,4.225120067960e+296
2.931500000000e-07,1.000000000000e+00,4.445046803972e+296
2.931600000000e-07,1.000000000000e+00,4.620257834270e+296
2.931700000000e-07,1.000000000000e+00,4.746448161739e+296
2.931800000000e-07,1.000000000000e+00,4.819716405311e+296
2.931900000000e-07,1.000000000000e+00,4.836632461643e+296
2.932000000000e-07,-1.000000000000e+00,4.794302537782e+296
2.932100000000e-07,-1.000000000000e+00,4.690430622174e+296
2.932200000000e-07,-1.000000000000e+00,4.523375461170e+296
